Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT
1581645600.0,2020-02-14 02-AM,ETHUSDT,267.34,268.76,267.24,267.98,6725.92,1801774.71
1581642000.0,2020-02-14 01-AM,ETHUSDT,268.08,270.12,266.84,267.34,20689.49,5562386.74
1581638400.0,2020-02-14 12-AM,ETHUSDT,268.32,269.5,264,268.08,22938.19,6118988.71
1581634800.0,2020-02-13 11-PM,ETHUSDT,266.27,269.18,265.4,268.32,14860.73,3978054.33
1581631200.0,2020-02-13 10-PM,ETHUSDT,263.13,267.4,262.74,266.27,12452.55,3299045.72
1581627600.0,2020-02-13 09-PM,ETHUSDT,266.42,266.45,262.5,263.13,19111.5,5052844.24
1581624000.0,2020-02-13 08-PM,ETHUSDT,269.04,269.5,265.67,266.42,13499.75,3609668.44
1581620400.0,2020-02-13 07-PM,ETHUSDT,267.34,270.2,266.62,269.04,18351.43,4932326.0
1581616800.0,2020-02-13 06-PM,ETHUSDT,267.44,269.25,266.93,267.34,11117.82,2981776.03
1581613200.0,2020-02-13 05-PM,ETHUSDT,266.7,269.57,264.23,267.44,34207.0,9132041.63
1581609600.0,2020-02-13 04-PM,ETHUSDT,270.4,272.5,266.19,266.7,38989.48,10495004.98
1581606000.0,2020-02-13 03-PM,ETHUSDT,269.78,272.52,266.61,270.4,36145.22,9749630.71
1581602400.0,2020-02-13 02-PM,ETHUSDT,268.3,273.67,262.28,269.78,103557.29,27926713.59
1581598800.0,2020-02-13 01-PM,ETHUSDT,268.36,277.69,267.79,268.3,107755.99,29513232.55
1581595200.0,2020-02-13 12-PM,ETHUSDT,262.82,270.67,261.25,268.36,50495.9,13406211.54
1581591600.0,2020-02-13 11-AM,ETHUSDT,262.79,263.7,259.14,262.82,38296.24,10013483.3
1581588000.0,2020-02-13 10-AM,ETHUSDT,261,264.66,259.12,262.79,44207.31,11615612.25
1581584400.0,2020-02-13 09-AM,ETHUSDT,261.86,262.04,257.11,261,62938.63,16361825.8
1581580800.0,2020-02-13 08-AM,ETHUSDT,266.27,268.31,256.08,261.86,131371.75,34280641.61
1581577200.0,2020-02-13 07-AM,ETHUSDT,272.49,272.59,265.27,266.27,46503.48,12526958.07
1581573600.0,2020-02-13 06-AM,ETHUSDT,272.14,273.73,270.96,272.49,29181.01,7947254.4
1581570000.0,2020-02-13 05-AM,ETHUSDT,269.45,272.2,269.21,272.14,17093.68,4629472.52
1581566400.0,2020-02-13 04-AM,ETHUSDT,269.03,271.6,268.85,269.45,18589.03,5024663.06
1581562800.0,2020-02-13 03-AM,ETHUSDT,272.31,273.23,267.86,269.03,41108.81,11117904.12
1581559200.0,2020-02-13 02-AM,ETHUSDT,273.81,274.48,270.42,272.31,41673.29,11368740.27
1581555600.0,2020-02-13 01-AM,ETHUSDT,272.21,274.3,269.46,273.81,40868.96,11128102.05
1581552000.0,2020-02-13 12-AM,ETHUSDT,265.74,273,265,272.21,39059.93,10523125.4
1581548400.0,2020-02-12 11-PM,ETHUSDT,267.94,269.86,262.55,265.74,46572.22,12390985.46
1581544800.0,2020-02-12 10-PM,ETHUSDT,269.82,271.51,267.09,267.94,24174.52,6509406.09
1581541200.0,2020-02-12 09-PM,ETHUSDT,273.71,275.34,262,269.82,97074.54,26235927.47
1581537600.0,2020-02-12 08-PM,ETHUSDT,265.31,274.49,265.06,273.71,46373.89,12470163.59
1581534000.0,2020-02-12 07-PM,ETHUSDT,265.99,266.64,263.68,265.31,22008.29,5838793.28
1581530400.0,2020-02-12 06-PM,ETHUSDT,264.73,266.21,263.5,265.99,24996.83,6624915.76
1581526800.0,2020-02-12 05-PM,ETHUSDT,262,267,261.36,264.73,68639.64,18178789.75
1581523200.0,2020-02-12 04-PM,ETHUSDT,254.25,263.93,253.39,262,62748.08,16273127.99
1581519600.0,2020-02-12 03-PM,ETHUSDT,255.88,255.94,251.3,254.25,36495.7,9242799.76
1581516000.0,2020-02-12 02-PM,ETHUSDT,256.21,257.99,252.67,255.88,43556.42,11127194.16
1581512400.0,2020-02-12 01-PM,ETHUSDT,255.57,256.84,255.15,256.21,20871.16,5342438.85
1581508800.0,2020-02-12 12-PM,ETHUSDT,255.61,256.1,253.51,255.57,25604.51,6521378.89
1581505200.0,2020-02-12 11-AM,ETHUSDT,254.3,257.9,253.73,255.61,34186.53,8752635.2
1581501600.0,2020-02-12 10-AM,ETHUSDT,253.08,256.11,251.01,254.3,48957.36,12449345.41
1581498000.0,2020-02-12 09-AM,ETHUSDT,252.7,253.35,249.25,253.08,33062.04,8315010.74
1581494400.0,2020-02-12 08-AM,ETHUSDT,253.27,254.09,250,252.7,52050.37,13120219.52
1581490800.0,2020-02-12 07-AM,ETHUSDT,248.82,256.83,247.65,253.27,81386.33,20543036.53
1581487200.0,2020-02-12 06-AM,ETHUSDT,246.69,248.84,245.4,248.82,24843.65,6131050.04
1581483600.0,2020-02-12 05-AM,ETHUSDT,244.92,247.06,244.57,246.69,18618.63,4577801.05
1581480000.0,2020-02-12 04-AM,ETHUSDT,244.22,246.28,244.07,244.92,15920.11,3907814.91
1581476400.0,2020-02-12 03-AM,ETHUSDT,243.91,245.13,243.11,244.22,21758.9,5310265.72
1581472800.0,2020-02-12 02-AM,ETHUSDT,244.46,244.9,241.76,243.91,21433.69,5215194.3
1581469200.0,2020-02-12 01-AM,ETHUSDT,247.07,247.07,243.56,244.46,27650.96,6778710.14
1581465600.0,2020-02-12 12-AM,ETHUSDT,236.69,247.5,236.69,247.07,64187.02,15575448.01
1581462000.0,2020-02-11 11-PM,ETHUSDT,236.99,237.15,235.33,236.69,12973.94,3066473.52
1581458400.0,2020-02-11 10-PM,ETHUSDT,236.46,237.83,236.14,236.99,9686.55,2294476.08
1581454800.0,2020-02-11 09-PM,ETHUSDT,237.78,238,235.75,236.46,17181.61,4070749.58
1581451200.0,2020-02-11 08-PM,ETHUSDT,238.09,238.75,235.1,237.78,19127.64,4540754.64
1581447600.0,2020-02-11 07-PM,ETHUSDT,236.48,238.3,235,238.09,24765.16,5871681.19
1581444000.0,2020-02-11 06-PM,ETHUSDT,236.29,239.15,234.93,236.48,54778.9,12977331.87
1581440400.0,2020-02-11 05-PM,ETHUSDT,231.54,236.3,231.53,236.29,53289.09,12467715.8
1581436800.0,2020-02-11 04-PM,ETHUSDT,228.8,232,227.8,231.54,57629.84,13254413.56
1581433200.0,2020-02-11 03-PM,ETHUSDT,222.52,230.49,222.43,228.8,88639.25,20160764.34
1581429600.0,2020-02-11 02-PM,ETHUSDT,223.41,224.2,222,222.52,12464.03,2783583.63
1581426000.0,2020-02-11 01-PM,ETHUSDT,223.21,224.55,222.94,223.41,15989.1,3576307.79
1581422400.0,2020-02-11 12-PM,ETHUSDT,222.6,224.27,222.12,223.21,22886.0,5116877.41
1581418800.0,2020-02-11 11-AM,ETHUSDT,221.09,222.8,221,222.6,12281.4,2723713.01
1581415200.0,2020-02-11 10-AM,ETHUSDT,221.23,222.2,220.31,221.09,12456.75,2756914.29
1581411600.0,2020-02-11 09-AM,ETHUSDT,220.6,222.32,220,221.23,21006.5,4648261.38
1581408000.0,2020-02-11 08-AM,ETHUSDT,218.61,220.6,218.23,220.6,14283.77,3130295.34
1581404400.0,2020-02-11 07-AM,ETHUSDT,219.8,220.19,218.2,218.61,14019.87,3070710.95
1581400800.0,2020-02-11 06-AM,ETHUSDT,219.23,220.74,218.8,219.8,8528.55,1872128.69
1581397200.0,2020-02-11 05-AM,ETHUSDT,218.63,220.62,218.63,219.23,12143.7,2667800.81
1581393600.0,2020-02-11 04-AM,ETHUSDT,219.03,219.69,218.17,218.63,10435.82,2283734.55
1581390000.0,2020-02-11 03-AM,ETHUSDT,219.24,220.37,218.38,219.03,12490.23,2738527.8
1581386400.0,2020-02-11 02-AM,ETHUSDT,220.45,221.28,218.83,219.24,10774.02,2370580.03
1581382800.0,2020-02-11 01-AM,ETHUSDT,220.49,221.18,218.39,220.45,24262.22,5335934.95
1581379200.0,2020-02-11 12-AM,ETHUSDT,222.89,223.53,219.72,220.49,20659.7,4569664.54
1581375600.0,2020-02-10 11-PM,ETHUSDT,223.42,225,222.88,222.89,13856.22,3108646.78
1581372000.0,2020-02-10 10-PM,ETHUSDT,222.53,223.9,221.72,223.42,7097.28,1580168.92
1581368400.0,2020-02-10 09-PM,ETHUSDT,222.67,222.9,221.51,222.53,8968.23,1991717.11
1581364800.0,2020-02-10 08-PM,ETHUSDT,220.9,222.99,220.9,222.67,11073.79,2459424.1
1581361200.0,2020-02-10 07-PM,ETHUSDT,221.7,222.63,220.28,220.9,11496.83,2544964.63
1581357600.0,2020-02-10 06-PM,ETHUSDT,222.92,223.64,221.15,221.7,12038.61,2676097.73
1581354000.0,2020-02-10 05-PM,ETHUSDT,221.93,223.28,220.89,222.92,13496.79,2997638.24
1581350400.0,2020-02-10 04-PM,ETHUSDT,223.34,224.15,221.2,221.93,24792.14,5526324.39
1581346800.0,2020-02-10 03-PM,ETHUSDT,223.41,225.12,223.13,223.34,33175.77,7435381.3
1581343200.0,2020-02-10 02-PM,ETHUSDT,219.57,223.8,219.06,223.41,26984.12,5987675.05
1581339600.0,2020-02-10 01-PM,ETHUSDT,219.95,220.7,219.19,219.57,16646.9,3662481.43
1581336000.0,2020-02-10 12-PM,ETHUSDT,218.65,220.15,217.6,219.95,19334.24,4230089.5
1581332400.0,2020-02-10 11-AM,ETHUSDT,220.16,220.26,217.08,218.65,18599.13,4062631.81
1581328800.0,2020-02-10 10-AM,ETHUSDT,219.13,220.46,218.14,220.16,22752.18,4989650.43
1581325200.0,2020-02-10 09-AM,ETHUSDT,220.94,221.04,216.37,219.13,50871.48,11116859.91
1581321600.0,2020-02-10 08-AM,ETHUSDT,223.64,223.87,219.71,220.94,31864.53,7054625.79
1581318000.0,2020-02-10 07-AM,ETHUSDT,223.22,224.35,222.8,223.64,12042.85,2694699.43
1581314400.0,2020-02-10 06-AM,ETHUSDT,220.83,225.16,220.33,223.22,36288.08,8090642.86
1581310800.0,2020-02-10 05-AM,ETHUSDT,224.43,225.46,218.69,220.83,25175.83,5598208.32
1581307200.0,2020-02-10 04-AM,ETHUSDT,225.41,225.76,222,224.43,27762.83,6209070.79
1581303600.0,2020-02-10 03-AM,ETHUSDT,226.71,226.75,224.72,225.41,14117.47,3184281.79
1581300000.0,2020-02-10 02-AM,ETHUSDT,226.96,227.35,225.62,226.71,14325.83,3242995.78
1581296400.0,2020-02-10 01-AM,ETHUSDT,228.86,228.9,226.7,226.96,8712.66,1983633.36
1581292800.0,2020-02-10 12-AM,ETHUSDT,228.49,229.4,227.32,228.86,16800.11,3837560.22
1581289200.0,2020-02-09 11-PM,ETHUSDT,227.89,228.85,227.44,228.49,13792.87,3147786.84
1581285600.0,2020-02-09 10-PM,ETHUSDT,225.49,227.92,225.49,227.89,7885.06,1790026.4
1581282000.0,2020-02-09 09-PM,ETHUSDT,224.84,225.98,224.65,225.49,7097.82,1600048.22
1581278400.0,2020-02-09 08-PM,ETHUSDT,226.76,226.85,224.19,224.84,11315.73,2548497.24
1581274800.0,2020-02-09 07-PM,ETHUSDT,226.13,227.3,226,226.76,5842.91,1324427.78
1581271200.0,2020-02-09 06-PM,ETHUSDT,226.56,226.9,225.68,226.13,7561.56,1710244.92
1581267600.0,2020-02-09 05-PM,ETHUSDT,227.83,228.36,226.53,226.56,11460.91,2607086.9
1581264000.0,2020-02-09 04-PM,ETHUSDT,226.84,228.16,226,227.83,18464.2,4196584.0
1581260400.0,2020-02-09 03-PM,ETHUSDT,226.18,227.32,224,226.84,27675.29,6245433.36
1581256800.0,2020-02-09 02-PM,ETHUSDT,227.21,228.18,225.27,226.18,16450.31,3733010.13
1581253200.0,2020-02-09 01-PM,ETHUSDT,228.45,228.89,226.67,227.21,12292.81,2800913.61
1581249600.0,2020-02-09 12-PM,ETHUSDT,228.1,229.13,228.09,228.45,8527.2,1950171.28
1581246000.0,2020-02-09 11-AM,ETHUSDT,228.9,229.38,227.77,228.1,10341.86,2363743.73
1581242400.0,2020-02-09 10-AM,ETHUSDT,227.9,229.05,226.82,228.9,10959.31,2498848.92
1581238800.0,2020-02-09 09-AM,ETHUSDT,228.99,229.35,227.4,227.9,16729.55,3819483.42
1581235200.0,2020-02-09 08-AM,ETHUSDT,229.66,230.18,228.45,228.99,20497.72,4701109.05
1581231600.0,2020-02-09 07-AM,ETHUSDT,228.3,230.65,228.09,229.66,20996.92,4817072.24
1581228000.0,2020-02-09 06-AM,ETHUSDT,228.4,228.93,227.85,228.3,11311.7,2583448.4
1581224400.0,2020-02-09 05-AM,ETHUSDT,227.72,228.55,226.41,228.4,13825.29,3144110.78
1581220800.0,2020-02-09 04-AM,ETHUSDT,228.53,229,227.18,227.72,17528.23,3997915.75
1581217200.0,2020-02-09 03-AM,ETHUSDT,225.98,228.63,225.93,228.53,34038.09,7746867.71
1581213600.0,2020-02-09 02-AM,ETHUSDT,225.98,225.98,225.98,225.98,0.0,0.0
1581210000.0,2020-02-09 01-AM,ETHUSDT,226.52,226.52,225.02,225.98,10640.91,2403094.09
1581206400.0,2020-02-09 12-AM,ETHUSDT,223.05,226.75,222.86,226.52,17612.57,3969374.21
1581202800.0,2020-02-08 11-PM,ETHUSDT,223.96,224.9,223.01,223.05,6677.94,1497040.47
1581199200.0,2020-02-08 10-PM,ETHUSDT,222.83,224.23,222,223.96,13730.39,3059630.85
1581195600.0,2020-02-08 09-PM,ETHUSDT,223.46,224.31,222.56,222.83,10087.31,2253079.08
1581192000.0,2020-02-08 08-PM,ETHUSDT,224.8,224.86,223.34,223.46,5309.71,1190209.83
1581188400.0,2020-02-08 07-PM,ETHUSDT,223.26,225.14,223.21,224.8,8636.51,1935552.14
1581184800.0,2020-02-08 06-PM,ETHUSDT,224.19,224.73,222.12,223.26,15357.63,3428026.73
1581181200.0,2020-02-08 05-PM,ETHUSDT,225.45,225.5,223.22,224.19,15066.87,3378811.19
1581177600.0,2020-02-08 04-PM,ETHUSDT,225.1,225.98,223.88,225.45,18591.08,4178594.43
1581174000.0,2020-02-08 03-PM,ETHUSDT,226.79,227.13,224.4,225.1,18679.69,4223142.5
1581170400.0,2020-02-08 02-PM,ETHUSDT,225.74,226.97,225.4,226.79,19542.62,4422495.9
1581166800.0,2020-02-08 01-PM,ETHUSDT,225.69,227.75,223.57,225.74,31763.65,7166874.41
1581163200.0,2020-02-08 12-PM,ETHUSDT,226.18,226.93,225.26,225.69,16538.28,3740942.69
1581159600.0,2020-02-08 11-AM,ETHUSDT,225.24,226.74,224.74,226.18,18699.24,4222861.02
1581156000.0,2020-02-08 10-AM,ETHUSDT,224.6,227.61,224.6,225.24,29458.29,6664019.92
1581152400.0,2020-02-08 09-AM,ETHUSDT,225.12,226.56,222.61,224.6,31435.34,7062939.09
1581148800.0,2020-02-08 08-AM,ETHUSDT,220.45,226.5,220.39,225.12,51785.97,11583694.48
1581145200.0,2020-02-08 07-AM,ETHUSDT,220.29,221,220,220.45,11131.96,2454425.04
1581141600.0,2020-02-08 06-AM,ETHUSDT,220.43,221.78,219.75,220.29,15942.02,3519136.05
1581138000.0,2020-02-08 05-AM,ETHUSDT,220.02,221.71,218.75,220.43,23626.36,5196708.36
1581134400.0,2020-02-08 04-AM,ETHUSDT,217.32,220.75,217.15,220.02,27855.62,6101348.27
1581130800.0,2020-02-08 03-AM,ETHUSDT,216.6,217.82,213.22,217.32,42263.1,9125649.08
1581127200.0,2020-02-08 02-AM,ETHUSDT,221.36,221.86,215.12,216.6,42059.74,9166539.89
1581123600.0,2020-02-08 01-AM,ETHUSDT,221.19,221.55,219.59,221.36,19422.33,4285582.87
1581120000.0,2020-02-08 12-AM,ETHUSDT,223.33,224.6,220.86,221.19,23499.75,5233132.61
1581116400.0,2020-02-07 11-PM,ETHUSDT,222.27,224.26,221.64,223.33,14294.61,3188028.64
1581112800.0,2020-02-07 10-PM,ETHUSDT,219.91,222.55,219.9,222.27,9973.12,2206620.65
1581109200.0,2020-02-07 09-PM,ETHUSDT,219.14,220.77,218.64,219.91,12624.82,2774425.69
1581105600.0,2020-02-07 08-PM,ETHUSDT,221.41,221.8,219.05,219.14,20100.28,4431064.85
1581102000.0,2020-02-07 07-PM,ETHUSDT,222.29,222.31,221.07,221.41,9415.38,2086242.34
1581098400.0,2020-02-07 06-PM,ETHUSDT,220.9,222.55,220.59,222.29,10601.27,2351541.27
1581094800.0,2020-02-07 05-PM,ETHUSDT,221.74,222.3,220.62,220.9,10582.32,2342061.18
1581091200.0,2020-02-07 04-PM,ETHUSDT,221.59,222.97,219.63,221.74,29854.55,6618362.99
1581087600.0,2020-02-07 03-PM,ETHUSDT,222.48,223.26,220.54,221.59,18128.15,4020498.86
1581084000.0,2020-02-07 02-PM,ETHUSDT,220.49,223.9,220.44,222.48,28321.62,6294277.18
1581080400.0,2020-02-07 01-PM,ETHUSDT,218.79,221.25,218.79,220.49,24548.01,5406169.01
1581076800.0,2020-02-07 12-PM,ETHUSDT,220.4,221.77,217.81,218.79,52078.31,11422269.72
1581073200.0,2020-02-07 11-AM,ETHUSDT,222.23,225,220.01,220.4,60365.67,13456700.7
1581069600.0,2020-02-07 10-AM,ETHUSDT,218.91,222.88,218.6,222.23,35873.24,7948763.21
1581066000.0,2020-02-07 09-AM,ETHUSDT,218,219.69,217.75,218.91,17522.73,3833741.74
1581062400.0,2020-02-07 08-AM,ETHUSDT,218.96,219.66,217.6,218,24191.46,5292397.47
1581058800.0,2020-02-07 07-AM,ETHUSDT,218.06,219.14,217.13,218.96,16689.03,3638804.09
1581055200.0,2020-02-07 06-AM,ETHUSDT,217.73,219,217.63,218.06,11612.01,2534162.99
1581051600.0,2020-02-07 05-AM,ETHUSDT,218.55,219.39,217.11,217.73,20967.06,4574807.89
1581048000.0,2020-02-07 04-AM,ETHUSDT,217.2,219.57,216.11,218.55,27095.53,5901999.8
1581044400.0,2020-02-07 03-AM,ETHUSDT,219.29,220.21,217,217.2,26682.25,5836638.11
1581040800.0,2020-02-07 02-AM,ETHUSDT,219.31,221,219.07,219.29,47789.84,10516584.62
1581037200.0,2020-02-07 01-AM,ETHUSDT,217.73,219.91,217.19,219.31,29021.49,6347112.43
1581033600.0,2020-02-07 12-AM,ETHUSDT,213.19,218.24,213.14,217.73,34386.47,7431270.96
1581030000.0,2020-02-06 11-PM,ETHUSDT,211.47,213.78,211.15,213.19,12848.86,2735969.59
1581026400.0,2020-02-06 10-PM,ETHUSDT,213.69,214.26,211.38,211.47,10769.54,2294622.23
1581022800.0,2020-02-06 09-PM,ETHUSDT,213.4,214.14,212.93,213.69,8941.89,1910261.86
1581019200.0,2020-02-06 08-PM,ETHUSDT,211.83,213.6,211.32,213.4,12795.53,2718796.23
1581015600.0,2020-02-06 07-PM,ETHUSDT,212.88,213.5,211.36,211.83,15793.66,3351703.14
1581012000.0,2020-02-06 06-PM,ETHUSDT,213.13,213.32,211.41,212.88,11947.27,2535961.72
1581008400.0,2020-02-06 05-PM,ETHUSDT,213.48,214.3,212.37,213.13,14706.61,3137820.34
1581004800.0,2020-02-06 04-PM,ETHUSDT,212.41,214.33,210.86,213.48,26786.26,5704400.0
1581001200.0,2020-02-06 03-PM,ETHUSDT,213.62,213.99,210.28,212.41,27518.06,5835248.02
1580997600.0,2020-02-06 02-PM,ETHUSDT,210.68,215.66,208.36,213.62,51834.21,11017256.85
1580994000.0,2020-02-06 01-PM,ETHUSDT,214.97,216.33,205.19,210.68,77654.0,16469994.07
1580990400.0,2020-02-06 12-PM,ETHUSDT,210.41,215.2,210.3,214.97,46057.47,9804999.67
1580986800.0,2020-02-06 11-AM,ETHUSDT,210.42,210.99,208.79,210.41,23445.27,4917215.37
1580983200.0,2020-02-06 10-AM,ETHUSDT,209.77,210.81,209.02,210.42,24236.94,5092126.83
1580979600.0,2020-02-06 09-AM,ETHUSDT,209.37,209.8,207.6,209.77,18615.84,3885638.92
1580976000.0,2020-02-06 08-AM,ETHUSDT,209.26,210.33,208.27,209.37,29677.43,6215257.02
1580972400.0,2020-02-06 07-AM,ETHUSDT,207.32,212.06,206.69,209.26,39903.5,8357871.08
1580968800.0,2020-02-06 06-AM,ETHUSDT,206.78,208.16,205.57,207.32,20360.54,4213905.46
1580965200.0,2020-02-06 05-AM,ETHUSDT,205.93,207.53,205.3,206.78,13211.69,2728806.26
1580961600.0,2020-02-06 04-AM,ETHUSDT,206.53,206.59,204.81,205.93,15115.97,3107900.5
1580958000.0,2020-02-06 03-AM,ETHUSDT,203.18,206.6,202.86,206.53,14955.49,3061935.28
1580954400.0,2020-02-06 02-AM,ETHUSDT,204.26,204.68,202.42,203.18,10822.78,2199480.33
1580950800.0,2020-02-06 01-AM,ETHUSDT,203.14,205.1,202.49,204.26,18269.43,3725263.01
1580947200.0,2020-02-06 12-AM,ETHUSDT,203.78,204.99,201.02,203.14,23980.09,4857812.72
1580943600.0,2020-02-05 11-PM,ETHUSDT,204.76,206.8,203.7,203.78,18861.64,3869419.89
1580940000.0,2020-02-05 10-PM,ETHUSDT,206.68,206.81,204.11,204.76,13151.49,2701977.23
1580936400.0,2020-02-05 09-PM,ETHUSDT,203.49,207.61,203.31,206.68,23728.31,4875629.55
1580932800.0,2020-02-05 08-PM,ETHUSDT,202.02,203.71,202,203.49,11203.89,2274509.47
1580929200.0,2020-02-05 07-PM,ETHUSDT,203.31,204.36,201.03,202.02,20745.16,4212584.42
1580925600.0,2020-02-05 06-PM,ETHUSDT,201.03,204.93,201.01,203.31,49351.36,10036735.44
1580922000.0,2020-02-05 05-PM,ETHUSDT,199.94,201.36,199.52,201.03,20876.07,4185415.89
1580918400.0,2020-02-05 04-PM,ETHUSDT,198.86,200.45,198.3,199.94,33803.35,6742817.08
1580914800.0,2020-02-05 03-PM,ETHUSDT,197.5,199.22,197.1,198.86,22530.78,4463978.9
1580911200.0,2020-02-05 02-PM,ETHUSDT,197.52,198.3,196.3,197.5,20717.65,4083972.81
1580907600.0,2020-02-05 01-PM,ETHUSDT,196.3,198.3,196.27,197.52,21717.94,4283007.42
1580904000.0,2020-02-05 12-PM,ETHUSDT,197.53,198.5,195.61,196.3,41984.83,8276521.06
1580900400.0,2020-02-05 11-AM,ETHUSDT,195.19,197.89,194.38,197.53,33465.69,6563627.38
1580896800.0,2020-02-05 10-AM,ETHUSDT,191.23,196.23,191.04,195.19,52051.75,10102494.62
1580893200.0,2020-02-05 09-AM,ETHUSDT,191.39,191.96,191,191.23,8857.8,1695943.04
1580889600.0,2020-02-05 08-AM,ETHUSDT,190.87,191.55,190.29,191.39,10935.3,2087207.64
1580886000.0,2020-02-05 07-AM,ETHUSDT,191.07,191.88,190.44,190.87,14612.87,2792357.36
1580882400.0,2020-02-05 06-AM,ETHUSDT,191.18,192.17,190.79,191.07,24599.67,4712604.82
1580878800.0,2020-02-05 05-AM,ETHUSDT,190.3,191.39,189.85,191.18,22726.75,4334692.89
1580875200.0,2020-02-05 04-AM,ETHUSDT,189.86,190.34,189.1,190.3,11990.03,2273269.52
1580871600.0,2020-02-05 03-AM,ETHUSDT,189.5,189.95,188.63,189.86,11656.71,2207464.77
1580868000.0,2020-02-05 02-AM,ETHUSDT,188.46,189.55,188.19,189.5,6419.37,1211622.92
1580864400.0,2020-02-05 01-AM,ETHUSDT,189.63,190.2,188.35,188.46,9273.02,1753814.95
1580860800.0,2020-02-05 12-AM,ETHUSDT,188.91,190.28,188.85,189.63,14396.93,2729178.25
1580857200.0,2020-02-04 11-PM,ETHUSDT,189.28,189.52,188.24,188.91,6383.48,1206435.62
1580853600.0,2020-02-04 10-PM,ETHUSDT,188.09,189.29,187.73,189.28,5033.13,948482.61
1580850000.0,2020-02-04 09-PM,ETHUSDT,188.22,188.67,187.78,188.09,4427.73,833532.54
1580846400.0,2020-02-04 08-PM,ETHUSDT,187.92,188.28,186.9,188.22,9105.34,1707989.19
1580842800.0,2020-02-04 07-PM,ETHUSDT,188.69,188.86,187.78,187.92,6118.44,1151210.67
1580839200.0,2020-02-04 06-PM,ETHUSDT,189.15,189.65,187.93,188.69,8863.93,1673514.87
1580835600.0,2020-02-04 05-PM,ETHUSDT,189.24,189.32,188.5,189.15,8549.19,1614521.54
1580832000.0,2020-02-04 04-PM,ETHUSDT,188.37,189.8,187.77,189.24,17723.42,3347146.75
1580828400.0,2020-02-04 03-PM,ETHUSDT,186.65,188.85,186.22,188.37,28261.48,5308947.2
1580824800.0,2020-02-04 02-PM,ETHUSDT,185.82,186.78,185.02,186.65,13220.76,2458387.13
1580821200.0,2020-02-04 01-PM,ETHUSDT,185.59,186.05,184.79,185.82,14912.47,2765690.68
1580817600.0,2020-02-04 12-PM,ETHUSDT,186.91,187.2,184.77,185.59,17937.24,3331606.34
1580814000.0,2020-02-04 11-AM,ETHUSDT,185.42,188,184.95,186.91,28255.38,5275543.72
1580810400.0,2020-02-04 10-AM,ETHUSDT,185.64,186.58,184.69,185.42,27113.32,5025764.21
1580806800.0,2020-02-04 09-AM,ETHUSDT,186.99,187.88,185.32,185.64,30952.82,5769597.64
1580803200.0,2020-02-04 08-AM,ETHUSDT,188.28,188.48,186.94,186.99,15873.66,2981255.18
1580799600.0,2020-02-04 07-AM,ETHUSDT,188.14,189.13,187.86,188.28,11136.14,2099685.42
1580796000.0,2020-02-04 06-AM,ETHUSDT,188.15,188.41,187.5,188.14,11516.12,2165114.42
1580792400.0,2020-02-04 05-AM,ETHUSDT,187.2,188.16,186.18,188.15,18188.37,3403258.93
1580788800.0,2020-02-04 04-AM,ETHUSDT,188.04,189,186.9,187.2,21412.81,4023821.77
1580785200.0,2020-02-04 03-AM,ETHUSDT,190.04,190.05,188,188.04,12092.93,2281562.13
1580781600.0,2020-02-04 02-AM,ETHUSDT,189.19,190.66,189.19,190.04,8785.01,1668019.54
1580778000.0,2020-02-04 01-AM,ETHUSDT,190.76,191.43,189.12,189.19,12924.68,2458083.22
1580774400.0,2020-02-04 12-AM,ETHUSDT,189.69,191.6,189.68,190.76,13287.77,2536694.71
1580770800.0,2020-02-03 11-PM,ETHUSDT,189.31,190.5,188.13,189.69,10853.83,2054717.36
1580767200.0,2020-02-03 10-PM,ETHUSDT,189.61,190.55,189.26,189.31,3784.42,718609.09
1580763600.0,2020-02-03 09-PM,ETHUSDT,190.46,190.81,188.98,189.61,6664.65,1266288.76
1580760000.0,2020-02-03 08-PM,ETHUSDT,190.17,191.8,190.03,190.46,16660.37,3179241.99
1580756400.0,2020-02-03 07-PM,ETHUSDT,189.67,190.24,188.96,190.17,9293.88,1761805.59
1580752800.0,2020-02-03 06-PM,ETHUSDT,188.93,189.84,187.83,189.67,11600.7,2190179.99
1580749200.0,2020-02-03 05-PM,ETHUSDT,187.88,189.08,187.13,188.93,10036.0,1887546.58
1580745600.0,2020-02-03 04-PM,ETHUSDT,187.58,189.5,186.62,187.88,26635.83,5013540.42
1580742000.0,2020-02-03 03-PM,ETHUSDT,189.68,189.74,187.42,187.58,23266.13,4389977.84
1580738400.0,2020-02-03 02-PM,ETHUSDT,188.83,190.12,188.01,189.68,16853.84,3188693.19
1580734800.0,2020-02-03 01-PM,ETHUSDT,189.93,190.22,188.01,188.83,15670.46,2959788.83
1580731200.0,2020-02-03 12-PM,ETHUSDT,189.84,191.5,189.27,189.93,13957.0,2654896.58
1580727600.0,2020-02-03 11-AM,ETHUSDT,187.98,190.68,187.68,189.84,13975.99,2649067.94
1580724000.0,2020-02-03 10-AM,ETHUSDT,188.9,189.05,187.7,187.98,18378.23,3462512.96
1580720400.0,2020-02-03 09-AM,ETHUSDT,190.09,190.17,188.7,188.9,14325.53,2713181.02
1580716800.0,2020-02-03 08-AM,ETHUSDT,190.04,190.81,189.7,190.09,10009.38,1903887.1
