Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1589356800.0,2020-05-13 08-AM,ETHUSD,189.82,190.28,188.46,190.19,1427.48,270149.28
1589353200.0,2020-05-13 07-AM,ETHUSD,190.64,190.64,189.8,189.82,1535.58,292226.43
1589349600.0,2020-05-13 06-AM,ETHUSD,189.91,190.64,189.79,190.64,1383.21,263061.96
1589346000.0,2020-05-13 05-AM,ETHUSD,190.86,190.88,189.82,189.91,244.37,46506.7
1589342400.0,2020-05-13 04-AM,ETHUSD,190.85,190.97,190.03,190.86,403.73,76915.88
1589338800.0,2020-05-13 03-AM,ETHUSD,191.13,191.36,190.48,190.85,669.94,127936.61
1589335200.0,2020-05-13 02-AM,ETHUSD,190.58,191.34,190.14,191.13,513.9,97926.16
1589331600.0,2020-05-13 01-AM,ETHUSD,190.97,191.11,190.35,190.58,939.62,179244.84
1589328000.0,2020-05-13 12-AM,ETHUSD,189.77,191,189.13,190.97,1539.45,292629.71
1589324400.0,2020-05-12 11-PM,ETHUSD,189.63,190.21,189.08,189.77,754.01,142990.71
1589320800.0,2020-05-12 10-PM,ETHUSD,188.23,190.09,186.78,189.63,2599.22,489553.7
1589317200.0,2020-05-12 09-PM,ETHUSD,189.35,189.66,186.62,188.23,3340.84,628059.01
1589313600.0,2020-05-12 08-PM,ETHUSD,189.58,190.2,188.67,189.35,2687.06,508158.66
1589310000.0,2020-05-12 07-PM,ETHUSD,190.53,191.53,189.58,189.58,1319.87,251297.89
1589306400.0,2020-05-12 06-PM,ETHUSD,190.82,191.08,190.4,190.53,434.74,82903.44
1589302800.0,2020-05-12 05-PM,ETHUSD,191.18,192.41,190.23,190.82,8839.45,1695729.94
1589299200.0,2020-05-12 04-PM,ETHUSD,190.72,191.72,190.32,191.18,2526.7,482465.53
1589295600.0,2020-05-12 03-PM,ETHUSD,191.11,191.65,190.36,190.72,3406.5,650721.13
1589292000.0,2020-05-12 02-PM,ETHUSD,189.93,192.38,189.93,191.11,5690.08,1088892.9
1589288400.0,2020-05-12 01-PM,ETHUSD,190.11,190.25,188.3,189.93,2996.17,567533.16
1589284800.0,2020-05-12 12-PM,ETHUSD,190.63,191.08,189.54,190.11,1670.67,318004.22
1589281200.0,2020-05-12 11-AM,ETHUSD,190.33,190.71,189.76,190.63,1020.6,194192.17
1589277600.0,2020-05-12 10-AM,ETHUSD,189.73,190.49,188.72,190.33,1070.87,203217.39
1589274000.0,2020-05-12 09-AM,ETHUSD,189.83,191,189.46,189.73,3019.7,574205.43
1589270400.0,2020-05-12 08-AM,ETHUSD,188.04,189.88,187.66,189.83,5250.11,993915.01
1589266800.0,2020-05-12 07-AM,ETHUSD,188.58,188.9,186.52,188.04,4223.7,789865.2
1589263200.0,2020-05-12 06-AM,ETHUSD,188.4,189.07,187.64,188.58,1724.89,324870.0
1589259600.0,2020-05-12 05-AM,ETHUSD,187.6,189.3,187.6,188.4,861.01,162455.66
1589256000.0,2020-05-12 04-AM,ETHUSD,188.58,189.09,187.2,187.6,782.96,147313.04
1589252400.0,2020-05-12 03-AM,ETHUSD,187.99,189.11,187.72,188.58,4353.25,821502.2
1589248800.0,2020-05-12 02-AM,ETHUSD,187.18,189.39,187.04,187.99,1547.32,291180.58
1589245200.0,2020-05-12 01-AM,ETHUSD,186.87,187.6,185.98,187.18,458.99,85703.74
1589241600.0,2020-05-12 12-AM,ETHUSD,185.6,188,185.57,186.87,2061.48,386105.65
1589238000.0,2020-05-11 11-PM,ETHUSD,185.81,186.5,183.8,185.6,1455.3,269792.66
1589234400.0,2020-05-11 10-PM,ETHUSD,185.34,186.38,184.82,185.81,1165.58,216578.52
1589230800.0,2020-05-11 09-PM,ETHUSD,186.51,188,183.64,185.34,3125.29,578525.28
1589227200.0,2020-05-11 08-PM,ETHUSD,187.08,188,185.31,186.51,4046.29,754900.88
1589223600.0,2020-05-11 07-PM,ETHUSD,183.79,187.98,181.22,187.08,7288.36,1343369.15
1589220000.0,2020-05-11 06-PM,ETHUSD,183.35,184.7,175.72,183.79,32093.97,5775325.52
1589216400.0,2020-05-11 05-PM,ETHUSD,183.3,184.99,182.48,183.35,4474.22,822387.91
1589212800.0,2020-05-11 04-PM,ETHUSD,188.11,188.9,181,183.3,25846.99,4724381.29
1589209200.0,2020-05-11 03-PM,ETHUSD,187.73,188.96,187,188.11,2323.39,436625.84
1589205600.0,2020-05-11 02-PM,ETHUSD,187.53,188.42,187.1,187.73,1250.29,234844.87
1589202000.0,2020-05-11 01-PM,ETHUSD,187.2,188.74,186.25,187.53,3814.49,714294.64
1589198400.0,2020-05-11 12-PM,ETHUSD,189.04,193.68,187.15,187.2,16814.74,3189945.1
1589194800.0,2020-05-11 11-AM,ETHUSD,187.6,189.66,186.94,189.04,1762.3,332007.0
1589191200.0,2020-05-11 10-AM,ETHUSD,183.99,189.03,183.95,187.6,4381.06,820955.95
1589187600.0,2020-05-11 09-AM,ETHUSD,186.25,186.33,183.99,183.99,1283.53,237589.5
1589184000.0,2020-05-11 08-AM,ETHUSD,187.35,187.71,184.54,186.25,1789.67,332616.28
1589180400.0,2020-05-11 07-AM,ETHUSD,187.95,188.08,185.8,187.35,2193.15,409837.28
1589176800.0,2020-05-11 06-AM,ETHUSD,188.11,188.61,187.66,187.95,477.44,89902.22
1589173200.0,2020-05-11 05-AM,ETHUSD,187.12,188.36,186.79,188.11,4404.03,824655.1
1589169600.0,2020-05-11 04-AM,ETHUSD,188.68,188.88,186.83,187.12,6131.84,1153173.46
1589166000.0,2020-05-11 03-AM,ETHUSD,190.18,190.53,188.41,188.68,1128.63,214263.14
1589162400.0,2020-05-11 02-AM,ETHUSD,189.01,190.7,188.57,190.18,1025.81,194720.46
1589158800.0,2020-05-11 01-AM,ETHUSD,190,190.34,188.5,189.01,789.76,149529.9
1589155200.0,2020-05-11 12-AM,ETHUSD,187.71,191.32,187.47,190,3224.76,611379.94
1589151600.0,2020-05-10 11-PM,ETHUSD,188.61,189.37,185.16,187.71,5127.88,957954.27
1589148000.0,2020-05-10 10-PM,ETHUSD,189.08,190.02,188.01,188.61,1457.37,275529.08
1589144400.0,2020-05-10 09-PM,ETHUSD,188.18,190.89,187.66,189.08,4273.32,808835.86
1589140800.0,2020-05-10 08-PM,ETHUSD,185.54,189.68,185.54,188.18,7915.78,1493137.98
1589137200.0,2020-05-10 07-PM,ETHUSD,184.46,186.52,184.46,185.54,1381.67,256226.32
1589133600.0,2020-05-10 06-PM,ETHUSD,184.65,186,183.63,184.46,5338.37,984864.91
1589130000.0,2020-05-10 05-PM,ETHUSD,181.03,186.1,181.03,184.65,24064.92,4439544.38
1589126400.0,2020-05-10 04-PM,ETHUSD,188.54,189.68,181,181.03,61532.32,11335171.27
1589122800.0,2020-05-10 03-PM,ETHUSD,188,189.38,187.82,188.54,10892.63,2048589.45
1589119200.0,2020-05-10 02-PM,ETHUSD,190.61,190.82,186.3,188,6353.34,1194698.79
1589115600.0,2020-05-10 01-PM,ETHUSD,189.68,190.9,189.28,190.61,1679.07,319398.25
1589112000.0,2020-05-10 12-PM,ETHUSD,189.75,190.27,189.16,189.68,1035.48,196383.7
1589108400.0,2020-05-10 11-AM,ETHUSD,191.22,191.22,188.21,189.75,12054.96,2280922.7
1589104800.0,2020-05-10 10-AM,ETHUSD,190.63,191.43,189.58,191.22,1313.21,250016.93
1589101200.0,2020-05-10 09-AM,ETHUSD,191.31,192.08,190.63,190.63,1581.79,302590.67
1589097600.0,2020-05-10 08-AM,ETHUSD,191.11,193.51,190.42,191.31,8465.2,1625112.96
1589094000.0,2020-05-10 07-AM,ETHUSD,187.63,191.4,187.51,191.11,4774.95,906068.95
1589090400.0,2020-05-10 06-AM,ETHUSD,187.95,188.26,186.96,187.63,1618.99,304023.83
1589086800.0,2020-05-10 05-AM,ETHUSD,186.53,188.22,186.31,187.95,3863.33,723235.93
1589083200.0,2020-05-10 04-AM,ETHUSD,186.43,186.55,183.61,186.53,14443.81,2670351.62
1589079600.0,2020-05-10 03-AM,ETHUSD,188.15,188.15,183.5,186.43,38939.92,7253932.84
1589076000.0,2020-05-10 02-AM,ETHUSD,190.72,190.73,188,188.15,12901.34,2436539.73
1589072400.0,2020-05-10 01-AM,ETHUSD,192.94,192.94,189.5,190.72,14361.29,2751786.4
1589068800.0,2020-05-10 12-AM,ETHUSD,209.94,209.94,179.44,192.94,239804.48,45351494.72
1589065200.0,2020-05-09 11-PM,ETHUSD,210.91,211.58,209.55,209.94,10663.35,2246871.61
1589061600.0,2020-05-09 10-PM,ETHUSD,210.85,211.95,210.08,210.91,538.98,113480.62
1589058000.0,2020-05-09 09-PM,ETHUSD,211.99,212.07,210.85,210.85,440.88,93256.75
1589054400.0,2020-05-09 08-PM,ETHUSD,212.28,213.5,211.78,211.99,4273.2,910319.55
1589050800.0,2020-05-09 07-PM,ETHUSD,211.22,212.36,210.68,212.28,390.51,82544.98
1589047200.0,2020-05-09 06-PM,ETHUSD,212.99,212.99,210.93,211.22,963.2,204152.97
1589043600.0,2020-05-09 05-PM,ETHUSD,212.85,213.51,212.4,212.99,885.63,188677.91
1589040000.0,2020-05-09 04-PM,ETHUSD,212.95,214.2,212.58,212.85,3196.97,682660.31
1589036400.0,2020-05-09 03-PM,ETHUSD,212.61,212.95,211.65,212.95,505.73,107395.85
1589032800.0,2020-05-09 02-PM,ETHUSD,212.01,213.04,211.59,212.61,2323.62,493544.65
1589029200.0,2020-05-09 01-PM,ETHUSD,210.61,212.02,209.89,212.01,2580.69,545946.2
1589025600.0,2020-05-09 12-PM,ETHUSD,209.99,210.92,209.33,210.61,1575.42,330989.64
1589022000.0,2020-05-09 11-AM,ETHUSD,211.26,211.26,208.33,209.99,5656.36,1184312.53
1589018400.0,2020-05-09 10-AM,ETHUSD,211.52,211.8,210.12,211.26,3519.44,741361.54
1589014800.0,2020-05-09 09-AM,ETHUSD,212,212.3,211.15,211.52,1228.38,260366.56
1589011200.0,2020-05-09 08-AM,ETHUSD,210.85,212,210.51,212,2350.98,497120.97
1589007600.0,2020-05-09 07-AM,ETHUSD,212.17,212.97,210.08,210.85,2759.23,582310.24
1589004000.0,2020-05-09 06-AM,ETHUSD,213.75,214.17,211.02,212.17,1554.01,329845.39
1589000400.0,2020-05-09 05-AM,ETHUSD,212.45,213.78,211.45,213.75,589.96,125435.34
1588996800.0,2020-05-09 04-AM,ETHUSD,213.81,214.24,212.17,212.45,806.74,171795.88
1588993200.0,2020-05-09 03-AM,ETHUSD,213.03,213.81,212.71,213.81,402.12,85731.13
1588989600.0,2020-05-09 02-AM,ETHUSD,213.1,213.81,212.4,213.03,805.0,171542.95
1588986000.0,2020-05-09 01-AM,ETHUSD,212.9,214.65,212.62,213.1,2790.43,596408.61
1588982400.0,2020-05-09 12-AM,ETHUSD,211.34,212.91,209.08,212.9,2851.17,601095.51
1588978800.0,2020-05-08 11-PM,ETHUSD,212.88,213.53,210.61,211.34,4407.9,935191.23
1588975200.0,2020-05-08 10-PM,ETHUSD,214.95,215.22,212.4,212.88,1901.24,406859.84
1588971600.0,2020-05-08 09-PM,ETHUSD,214.57,215.3,213.93,214.95,4218.08,905682.54
1588968000.0,2020-05-08 08-PM,ETHUSD,212.97,214.8,212.43,214.57,9605.78,2055695.64
1588964400.0,2020-05-08 07-PM,ETHUSD,212.37,213.55,211.96,212.97,2079.88,442962.08
1588960800.0,2020-05-08 06-PM,ETHUSD,213.85,214.8,212.36,212.37,1468.2,313951.61
1588957200.0,2020-05-08 05-PM,ETHUSD,214.54,214.88,213.41,213.85,2184.03,467045.01
1588953600.0,2020-05-08 04-PM,ETHUSD,211.19,215.27,210.72,214.54,6798.22,1455087.11
1588950000.0,2020-05-08 03-PM,ETHUSD,211.65,212.79,210.85,211.19,3797.6,804261.76
1588946400.0,2020-05-08 02-PM,ETHUSD,210.59,212.56,210.43,211.65,3437.55,728512.36
1588942800.0,2020-05-08 01-PM,ETHUSD,209.54,210.68,209.25,210.59,679.79,142770.17
1588939200.0,2020-05-08 12-PM,ETHUSD,211.19,211.29,209.54,209.54,3234.38,679829.15
1588935600.0,2020-05-08 11-AM,ETHUSD,211.55,211.93,210.99,211.19,1875.99,396587.5
1588932000.0,2020-05-08 10-AM,ETHUSD,209.74,211.55,209.62,211.55,4390.57,926856.27
1588928400.0,2020-05-08 09-AM,ETHUSD,209.51,210.41,209.07,209.74,1266.7,265891.83
1588924800.0,2020-05-08 08-AM,ETHUSD,209.51,210.5,209.26,209.51,3185.71,668951.15
1588921200.0,2020-05-08 07-AM,ETHUSD,208.04,209.69,207.21,209.51,2314.48,482395.54
1588917600.0,2020-05-08 06-AM,ETHUSD,210.5,210.5,206.77,208.04,12622.97,2627056.52
1588914000.0,2020-05-08 05-AM,ETHUSD,212.43,212.43,209.13,210.5,4411.6,928621.82
1588910400.0,2020-05-08 04-AM,ETHUSD,212.93,213.13,211.71,212.43,567.75,120663.28
1588906800.0,2020-05-08 03-AM,ETHUSD,212.93,212.94,211.34,212.93,739.28,156759.34
1588903200.0,2020-05-08 02-AM,ETHUSD,214.63,214.65,211.34,212.93,1830.77,389855.67
1588899600.0,2020-05-08 01-AM,ETHUSD,215.96,217.12,213.7,214.63,5449.09,1175848.0
1588896000.0,2020-05-08 12-AM,ETHUSD,212.19,216.37,211.93,215.96,7092.68,1517405.52
1588892400.0,2020-05-07 11-PM,ETHUSD,212.87,213.79,211.99,212.19,12686.96,2702461.58
1588888800.0,2020-05-07 10-PM,ETHUSD,212.49,213.45,211.86,212.87,1655.23,352342.07
1588885200.0,2020-05-07 09-PM,ETHUSD,211.79,212.93,211.33,212.49,2863.09,607072.62
1588881600.0,2020-05-07 08-PM,ETHUSD,213.31,214.56,210.78,211.79,5268.74,1117834.4
1588878000.0,2020-05-07 07-PM,ETHUSD,213.05,214.54,212.49,213.31,7748.8,1654537.01
1588874400.0,2020-05-07 06-PM,ETHUSD,208.31,215.6,208.31,213.05,27342.43,5816896.08
1588870800.0,2020-05-07 05-PM,ETHUSD,206.15,209.03,205.12,208.31,12795.05,2661380.45
1588867200.0,2020-05-07 04-PM,ETHUSD,205.91,206.73,203.93,206.15,10927.33,2235865.06
1588863600.0,2020-05-07 03-PM,ETHUSD,206.66,207.43,203.74,205.91,2866.1,589047.22
1588860000.0,2020-05-07 02-PM,ETHUSD,206.52,207.48,206.38,206.66,1112.52,230207.88
1588856400.0,2020-05-07 01-PM,ETHUSD,207.06,209.57,205.77,206.52,12724.15,2644481.21
1588852800.0,2020-05-07 12-PM,ETHUSD,203.89,207.89,203.68,207.06,2664.21,549059.41
1588849200.0,2020-05-07 11-AM,ETHUSD,204.41,204.61,203.47,203.89,590.59,120465.32
1588845600.0,2020-05-07 10-AM,ETHUSD,205.76,205.86,203.88,204.41,1123.97,230021.58
1588842000.0,2020-05-07 09-AM,ETHUSD,205.8,205.8,204.03,205.76,1143.9,234516.41
1588838400.0,2020-05-07 08-AM,ETHUSD,204.85,205.96,204.06,205.8,1127.27,231447.84
1588834800.0,2020-05-07 07-AM,ETHUSD,203.31,204.87,203.16,204.85,590.29,120476.66
1588831200.0,2020-05-07 06-AM,ETHUSD,204.7,205.32,203.1,203.31,1363.84,279060.61
1588827600.0,2020-05-07 05-AM,ETHUSD,205.06,205.42,204.3,204.7,908.03,186000.94
1588824000.0,2020-05-07 04-AM,ETHUSD,206,206.88,204.5,205.06,836.26,172007.11
1588820400.0,2020-05-07 03-AM,ETHUSD,206.74,207.2,205.2,206,1363.97,280942.31
1588816800.0,2020-05-07 02-AM,ETHUSD,202.47,208.97,201.94,206.74,14712.45,3044447.52
1588813200.0,2020-05-07 01-AM,ETHUSD,202.95,203.11,201.71,202.47,960.8,194456.02
1588809600.0,2020-05-07 12-AM,ETHUSD,198.96,203.45,196.78,202.95,7808.77,1560453.34
1588806000.0,2020-05-06 11-PM,ETHUSD,205.92,206.55,198.09,198.96,14439.78,2912270.81
1588802400.0,2020-05-06 10-PM,ETHUSD,205.97,206.63,204.8,205.92,2743.2,564532.45
1588798800.0,2020-05-06 09-PM,ETHUSD,205.39,206.35,205.31,205.97,1814.17,373631.75
1588795200.0,2020-05-06 08-PM,ETHUSD,204.76,205.86,203.57,205.39,2718.99,556193.62
1588791600.0,2020-05-06 07-PM,ETHUSD,207.07,207.51,204.6,204.76,4779.87,981942.57
1588788000.0,2020-05-06 06-PM,ETHUSD,208.01,208.01,206.82,207.07,878.87,182199.76
1588784400.0,2020-05-06 05-PM,ETHUSD,208.62,208.69,207.51,208.01,1490.63,309984.81
1588780800.0,2020-05-06 04-PM,ETHUSD,208.53,209,207.53,208.62,1578.03,328454.01
1588777200.0,2020-05-06 03-PM,ETHUSD,208.08,208.95,208.07,208.53,2517.21,524748.23
1588773600.0,2020-05-06 02-PM,ETHUSD,207.91,208.34,207.61,208.08,1089.42,226483.94
1588770000.0,2020-05-06 01-PM,ETHUSD,208.06,208.75,206.81,207.91,3227.34,669812.04
1588766400.0,2020-05-06 12-PM,ETHUSD,210.24,211,207.97,208.06,2342.04,489491.04
1588762800.0,2020-05-06 11-AM,ETHUSD,209.14,211.02,208.8,210.24,2881.89,605043.48
1588759200.0,2020-05-06 10-AM,ETHUSD,207.99,210.51,207.55,209.14,9146.07,1913335.92
1588755600.0,2020-05-06 09-AM,ETHUSD,206.9,208.44,206.78,207.99,1208.81,251443.59
1588752000.0,2020-05-06 08-AM,ETHUSD,207.51,209.71,206.33,206.9,4095.69,851790.73
1588748400.0,2020-05-06 07-AM,ETHUSD,207.18,208.57,206.73,207.51,1698.1,352647.12
1588744800.0,2020-05-06 06-AM,ETHUSD,206.6,207.74,206.6,207.18,1469.37,304498.05
1588741200.0,2020-05-06 05-AM,ETHUSD,206.78,207.46,205.75,206.6,1578.55,326525.56
1588737600.0,2020-05-06 04-AM,ETHUSD,206.69,208.37,206.69,206.78,2044.97,425041.31
1588734000.0,2020-05-06 03-AM,ETHUSD,204.26,208.77,204.18,206.69,3866.53,800240.08
1588730400.0,2020-05-06 02-AM,ETHUSD,204.43,204.5,203.53,204.26,212.16,43315.99
1588726800.0,2020-05-06 01-AM,ETHUSD,202.57,204.51,202.37,204.43,1721.51,350524.73
1588723200.0,2020-05-06 12-AM,ETHUSD,205.4,205.48,202,202.57,3037.48,616726.75
1588719600.0,2020-05-05 11-PM,ETHUSD,204.83,205.62,204.1,205.4,1641.08,336005.38
1588716000.0,2020-05-05 10-PM,ETHUSD,204.84,205.41,203.9,204.83,611.65,124996.53
1588712400.0,2020-05-05 09-PM,ETHUSD,204.8,205.93,204.8,204.84,1702.54,349770.44
1588708800.0,2020-05-05 08-PM,ETHUSD,203.93,205.27,203.93,204.8,1203.25,246271.78
1588705200.0,2020-05-05 07-PM,ETHUSD,203.37,204.2,203.29,203.93,836.94,170612.67
1588701600.0,2020-05-05 06-PM,ETHUSD,203.66,203.87,202.8,203.37,1091.1,221762.33
1588698000.0,2020-05-05 05-PM,ETHUSD,204.09,204.71,203.01,203.66,832.74,169612.49
1588694400.0,2020-05-05 04-PM,ETHUSD,203.4,204.72,203.02,204.09,653.41,133383.27
1588690800.0,2020-05-05 03-PM,ETHUSD,203.9,204.84,202.8,203.4,2464.52,502389.14
1588687200.0,2020-05-05 02-PM,ETHUSD,204.65,204.7,202.92,203.9,2576.91,524453.69
1588683600.0,2020-05-05 01-PM,ETHUSD,203.37,205.74,202.33,204.65,2330.43,475765.72
1588680000.0,2020-05-05 12-PM,ETHUSD,203.12,204.08,202.17,203.37,2064.8,419464.52
1588676400.0,2020-05-05 11-AM,ETHUSD,203.15,204.62,202.75,203.12,5244.91,1069772.48
1588672800.0,2020-05-05 10-AM,ETHUSD,206.56,206.56,201.28,203.15,19356.95,3936787.71
1588669200.0,2020-05-05 09-AM,ETHUSD,209,209.59,206.2,206.56,3581.81,744490.86
1588665600.0,2020-05-05 08-AM,ETHUSD,208.52,209.78,207.99,209,3826.6,798040.64
1588662000.0,2020-05-05 07-AM,ETHUSD,209.29,210.16,208.5,208.52,1233.54,258430.94
1588658400.0,2020-05-05 06-AM,ETHUSD,208.79,210.02,207.68,209.29,6574.54,1376512.8
1588654800.0,2020-05-05 05-AM,ETHUSD,209.88,212.1,208.37,208.79,14722.96,3099762.98
1588651200.0,2020-05-05 04-AM,ETHUSD,205.85,210.93,205.85,209.88,11794.95,2472481.18
1588647600.0,2020-05-05 03-AM,ETHUSD,205.68,206.27,204.51,205.85,2092.92,429786.15
1588644000.0,2020-05-05 02-AM,ETHUSD,207.4,207.4,205.01,205.68,5794.16,1193569.43
1588640400.0,2020-05-05 01-AM,ETHUSD,208.3,208.3,206.28,207.4,1435.65,297319.7
1588636800.0,2020-05-05 12-AM,ETHUSD,206.73,208.32,206.46,208.3,1578.32,327002.65
1588633200.0,2020-05-04 11-PM,ETHUSD,207.33,208.24,205.53,206.73,2945.17,607540.61
1588629600.0,2020-05-04 10-PM,ETHUSD,208.61,209.21,206.72,207.33,3229.11,672516.3
1588626000.0,2020-05-04 09-PM,ETHUSD,207.23,208.62,205.98,208.61,5459.93,1132455.1
1588622400.0,2020-05-04 08-PM,ETHUSD,203.45,207.8,203.45,207.23,4855.71,999415.08
1588618800.0,2020-05-04 07-PM,ETHUSD,203.95,204.74,202.59,203.45,3180.0,645688.92
1588615200.0,2020-05-04 06-PM,ETHUSD,203.43,205.23,203.43,203.95,1978.97,404496.99
1588611600.0,2020-05-04 05-PM,ETHUSD,204.57,205,202.44,203.43,2139.02,434449.61
1588608000.0,2020-05-04 04-PM,ETHUSD,206.03,206.6,203.35,204.57,4470.3,915770.87
1588604400.0,2020-05-04 03-PM,ETHUSD,203.67,206.03,203.67,206.03,1698.82,348751.74
1588600800.0,2020-05-04 02-PM,ETHUSD,205.71,207,203.65,203.67,7836.44,1608969.12
1588597200.0,2020-05-04 01-PM,ETHUSD,201.22,205.98,201.22,205.71,7268.19,1481535.14
1588593600.0,2020-05-04 12-PM,ETHUSD,199.79,203.33,199.33,201.22,15267.1,3085318.11
1588590000.0,2020-05-04 11-AM,ETHUSD,198.84,200.47,198.53,199.79,2394.93,477787.36
1588586400.0,2020-05-04 10-AM,ETHUSD,199.15,200.7,198.18,198.84,2900.79,579131.37
1588582800.0,2020-05-04 09-AM,ETHUSD,202.02,202.1,198.11,199.15,5951.86,1190096.86
1588579200.0,2020-05-04 08-AM,ETHUSD,199.51,202.06,199.35,202.02,4256.95,855935.59
1588575600.0,2020-05-04 07-AM,ETHUSD,199.13,199.63,197.31,199.51,3533.53,701124.12
1588572000.0,2020-05-04 06-AM,ETHUSD,198.3,200.01,197.53,199.13,3508.16,697707.5
1588568400.0,2020-05-04 05-AM,ETHUSD,199.21,199.76,195,198.3,12430.61,2442762.25
1588564800.0,2020-05-04 04-AM,ETHUSD,203.61,203.61,197.05,199.21,13595.07,2718148.44
1588561200.0,2020-05-04 03-AM,ETHUSD,203.71,204.52,202.9,203.61,1005.41,204494.6
1588557600.0,2020-05-04 02-AM,ETHUSD,203.66,205.08,203.02,203.71,1289.42,263231.91
1588554000.0,2020-05-04 01-AM,ETHUSD,207.94,208.65,202.21,203.66,13465.24,2752957.28
1588550400.0,2020-05-04 12-AM,ETHUSD,209.91,210.7,207.35,207.94,5391.71,1127895.55
1588546800.0,2020-05-03 11-PM,ETHUSD,209.8,210.32,209.29,209.91,1880.22,394398.22
1588543200.0,2020-05-03 10-PM,ETHUSD,209.68,211.74,209.51,209.8,7182.22,1510884.84
1588539600.0,2020-05-03 09-PM,ETHUSD,208.05,210.89,207.62,209.68,3479.14,726270.21
1588536000.0,2020-05-03 08-PM,ETHUSD,209,209.23,207.02,208.05,1975.48,410215.71
1588532400.0,2020-05-03 07-PM,ETHUSD,208.16,209.22,208.01,209,605.04,126246.41
1588528800.0,2020-05-03 06-PM,ETHUSD,208.2,209.22,207.85,208.16,534.05,111390.74
1588525200.0,2020-05-03 05-PM,ETHUSD,208.85,209.66,207.5,208.2,1367.83,285384.12
1588521600.0,2020-05-03 04-PM,ETHUSD,208.24,209.97,207,208.85,5424.4,1134456.73
1588518000.0,2020-05-03 03-PM,ETHUSD,207.77,208.98,204.11,208.24,11154.69,2302970.02
1588514400.0,2020-05-03 02-PM,ETHUSD,212.86,212.87,207.4,207.77,13074.2,2739110.51
1588510800.0,2020-05-03 01-PM,ETHUSD,212.87,213.3,211.18,212.86,1953.56,414142.29
1588507200.0,2020-05-03 12-PM,ETHUSD,214.24,214.24,211.03,212.87,5619.76,1194152.77
1588503600.0,2020-05-03 11-AM,ETHUSD,214.04,215.16,213.93,214.24,966.95,207359.12
1588500000.0,2020-05-03 10-AM,ETHUSD,215.4,215.92,213.44,214.04,2407.3,517611.23
1588496400.0,2020-05-03 09-AM,ETHUSD,214.6,215.47,214.47,215.4,1135.99,244258.73
1588492800.0,2020-05-03 08-AM,ETHUSD,213.87,214.86,213.45,214.6,936.66,200707.57
1588489200.0,2020-05-03 07-AM,ETHUSD,213.89,214.5,213.3,213.87,1795.99,384072.97
1588485600.0,2020-05-03 06-AM,ETHUSD,216.87,216.89,211.31,213.89,16346.28,3490181.71
1588482000.0,2020-05-03 05-AM,ETHUSD,217.64,217.64,216.56,216.87,2053.66,445760.46
1588478400.0,2020-05-03 04-AM,ETHUSD,218.14,218.6,217.56,217.64,462.77,100841.83
1588474800.0,2020-05-03 03-AM,ETHUSD,217.25,218.6,217.25,218.14,1694.15,369192.45
1588471200.0,2020-05-03 02-AM,ETHUSD,217.56,218.36,217.25,217.25,1714.46,372696.24
1588467600.0,2020-05-03 01-AM,ETHUSD,217.62,219.51,216.5,217.56,8281.75,1809626.85
1588464000.0,2020-05-03 12-AM,ETHUSD,214.12,218.41,213.67,217.62,8722.26,1895018.76
1588460400.0,2020-05-02 11-PM,ETHUSD,213.96,214.39,213.79,214.12,1150.33,246104.54
1588456800.0,2020-05-02 10-PM,ETHUSD,213.81,213.98,213.3,213.96,437.79,93585.2
1588453200.0,2020-05-02 09-PM,ETHUSD,213.98,213.98,213.21,213.81,417.28,89179.82
1588449600.0,2020-05-02 08-PM,ETHUSD,213.36,214.03,212.9,213.98,3214.8,686793.58
1588446000.0,2020-05-02 07-PM,ETHUSD,212.58,213.41,210.98,213.36,4314.2,913548.25
1588442400.0,2020-05-02 06-PM,ETHUSD,214.37,214.37,211.11,212.58,3899.42,826427.57
1588438800.0,2020-05-02 05-PM,ETHUSD,214.05,214.77,213.52,214.37,2215.99,474212.92
1588435200.0,2020-05-02 04-PM,ETHUSD,212.96,215.61,212.67,214.05,5434.19,1163303.46
1588431600.0,2020-05-02 03-PM,ETHUSD,213.39,213.99,211.86,212.96,3230.35,687780.31
1588428000.0,2020-05-02 02-PM,ETHUSD,213.36,214.38,212.82,213.39,2541.61,543075.1
1588424400.0,2020-05-02 01-PM,ETHUSD,212.69,213.38,212.51,213.36,597.57,127329.48
1588420800.0,2020-05-02 12-PM,ETHUSD,212.39,213.5,212.2,212.69,1845.29,392947.55
1588417200.0,2020-05-02 11-AM,ETHUSD,212.22,213,212.22,212.39,791.73,168546.73
1588413600.0,2020-05-02 10-AM,ETHUSD,211.92,212.65,211.72,212.22,419.35,89034.63
1588410000.0,2020-05-02 09-AM,ETHUSD,210.8,212.12,210.71,211.92,1072.67,227017.11
1588406400.0,2020-05-02 08-AM,ETHUSD,211.08,211.93,210.32,210.8,1290.51,272470.93
1588402800.0,2020-05-02 07-AM,ETHUSD,212.62,212.63,210.66,211.08,1633.74,345411.87
1588399200.0,2020-05-02 06-AM,ETHUSD,212.84,213.14,212.5,212.62,697.26,148449.71
1588395600.0,2020-05-02 05-AM,ETHUSD,212.82,212.9,212.09,212.84,386.95,82151.79
